Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      18/18          Vector* std::uninitialized_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [78]
[76]     0.0    0.00    0.00      18         Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [76]
                0.00    0.00     255/1278        Vector* std::__addressof<Vector>(Vector&) [33]
                0.00    0.00     255/511         void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [37]
-----------------------------------------------
                0.00    0.00      18/18          std::vector<Vector, std::allocator<Vector> >::max_size() const [73]
[77]     0.0    0.00    0.00      18         std::vector<Vector, std::allocator<Vector> >::_S_max_size(std::allocator<Vector> const&) [77]
                0.00    0.00      18/18          std::allocator_traits<std::allocator<Vector> >::max_size(std::allocator<Vector> const&) [75]
                0.00    0.00      18/50          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [54]
-----------------------------------------------
                0.00    0.00      18/18          Vector* std::__uninitialized_copy_a<Vector const*, Vector*, Vector>(Vector const*, Vector const*, Vector*, std::allocator<Vector>&) [79]
[78]     0.0    0.00    0.00      18         Vector* std::uninitialized_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [78]
                0.00    0.00      18/18          Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [76]
-----------------------------------------------
                0.00    0.00      18/18          Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&) [80]
[79]     0.0    0.00    0.00      18         Vector* std::__uninitialized_copy_a<Vector const*, Vector*, Vector>(Vector const*, Vector const*, Vector*, std::allocator<Vector>&) [79]
                0.00    0.00      18/18          Vector* std::uninitialized_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [78]
-----------------------------------------------
                0.00    0.00      18/18          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [102]
[80]     0.0    0.00    0.00      18         Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&) [80]
                0.00    0.00      36/36          Vector const* std::__make_move_if_noexcept_iterator<Vector, Vector const*>(Vector*) [57]
                0.00    0.00      18/18          Vector* std::__uninitialized_copy_a<Vector const*, Vector*, Vector>(Vector const*, Vector const*, Vector*, std::allocator<Vector>&) [79]
-----------------------------------------------
                0.00    0.00      17/17          std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [84]
[81]     0.0    0.00    0.00      17         __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [81]
-----------------------------------------------
                0.00    0.00      17/17          std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [85]
[82]     0.0    0.00    0.00      17         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [82]
                0.00    0.00      17/49          __gnu_cxx::new_allocator<double>::max_size() const [55]
-----------------------------------------------
                0.00    0.00       1/17          std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [167]
                0.00    0.00      16/17          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [88]
[83]     0.0    0.00    0.00      17         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [83]
                0.00    0.00      17/17          std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [85]
-----------------------------------------------
                0.00    0.00      17/17          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [74]
[84]     0.0    0.00    0.00      17         std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [84]
                0.00    0.00      17/17          __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [81]
-----------------------------------------------
                0.00    0.00      17/17          std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [83]
[85]     0.0    0.00    0.00      17         std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [85]
                0.00    0.00      17/17          __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [82]
-----------------------------------------------
                0.00    0.00      16/16          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [88]
[86]     0.0    0.00    0.00      16         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [86]
                0.00    0.00      32/64          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [53]
-----------------------------------------------
                0.00    0.00      16/16          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [88]
[87]     0.0    0.00    0.00      16         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [87]
                0.00    0.00      64/32706       std::vector<double, std::allocator<double> >::size() const [24]
                0.00    0.00      32/32          std::vector<double, std::allocator<double> >::max_size() const [61]
                0.00    0.00      16/25          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [70]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<double, std::allocator<double> >::push_back(double const&) [28]
[88]     0.0    0.00    0.00      16         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [88]
                0.00    0.00      32/35          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [58]
                0.00    0.00      32/64          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [53]
                0.00    0.00      32/32          std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [64]
                0.00    0.00      16/16          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [87]
                0.00    0.00      16/16          std::vector<double, std::allocator<double> >::begin() [90]
                0.00    0.00      16/16          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [86]
                0.00    0.00      16/17          std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [83]
                0.00    0.00      16/65296       double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [15]
                0.00    0.00      16/32640       void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [27]
                0.00    0.00      16/18          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [74]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<double, std::allocator<double> >::push_back(double const&) [28]
[89]     0.0    0.00    0.00      16         std::vector<double, std::allocator<double> >::end() [89]
                0.00    0.00      16/32          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [60]
-----------------------------------------------
                0.00    0.00      16/16          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [88]
[90]     0.0    0.00    0.00      16         std::vector<double, std::allocator<double> >::begin() [90]
                0.00    0.00      16/32          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [60]
-----------------------------------------------
                0.00    0.00      11/11          void std::_Destroy<Vector*>(Vector*, Vector*) [93]
[91]     0.0    0.00    0.00      11         void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*) [91]
                0.00    0.00     767/1278        Vector* std::__addressof<Vector>(Vector&) [33]
                0.00    0.00     767/767         void std::_Destroy<Vector>(Vector*) [35]
-----------------------------------------------
                0.00    0.00       2/11          std::_Vector_base<Vector, std::allocator<Vector> >::~_Vector_base() [121]
                0.00    0.00       9/11          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [102]
[92]     0.0    0.00    0.00      11         std::_Vector_base<Vector, std::allocator<Vector> >::_M_deallocate(Vector*, unsigned long) [92]
                0.00    0.00      10/10          std::allocator_traits<std::allocator<Vector> >::deallocate(std::allocator<Vector>&, Vector*, unsigned long) [98]
-----------------------------------------------
                0.00    0.00      11/11          void std::_Destroy<Vector*, Vector>(Vector*, Vector*, std::allocator<Vector>&) [94]
[93]     0.0    0.00    0.00      11         void std::_Destroy<Vector*>(Vector*, Vector*) [93]
                0.00    0.00      11/11          void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*) [91]
-----------------------------------------------
                0.00    0.00       2/11          std::vector<Vector, std::allocator<Vector> >::~vector() [125]
                0.00    0.00       9/11          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [102]
[94]     0.0    0.00    0.00      11         void std::_Destroy<Vector*, Vector>(Vector*, Vector*, std::allocator<Vector>&) [94]
                0.00    0.00      11/11          void std::_Destroy<Vector*>(Vector*, Vector*) [93]
-----------------------------------------------
                0.00    0.00      10/10          std::allocator_traits<std::allocator<Vector> >::deallocate(std::allocator<Vector>&, Vector*, unsigned long) [98]
[95]     0.0    0.00    0.00      10         __gnu_cxx::new_allocator<Vector>::deallocate(Vector*, unsigned long) [95]
-----------------------------------------------
                0.00    0.00      10/10          std::allocator_traits<std::allocator<Vector> >::allocate(std::allocator<Vector>&, unsigned long) [99]
[96]     0.0    0.00    0.00      10         __gnu_cxx::new_allocator<Vector>::allocate(unsigned long, void const*) [96]
                0.00    0.00      10/28          __gnu_cxx::new_allocator<Vector>::max_size() const [69]
-----------------------------------------------
                0.00    0.00       1/10          std::_Vector_base<Vector, std::allocator<Vector> >::_M_create_storage(unsigned long) [162]
                0.00    0.00       9/10          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [102]
[97]     0.0    0.00    0.00      10         std::_Vector_base<Vector, std::allocator<Vector> >::_M_allocate(unsigned long) [97]
                0.00    0.00      10/10          std::allocator_traits<std::allocator<Vector> >::allocate(std::allocator<Vector>&, unsigned long) [99]
-----------------------------------------------
                0.00    0.00      10/10          std::_Vector_base<Vector, std::allocator<Vector> >::_M_deallocate(Vector*, unsigned long) [92]
[98]     0.0    0.00    0.00      10         std::allocator_traits<std::allocator<Vector> >::deallocate(std::allocator<Vector>&, Vector*, unsigned long) [98]
                0.00    0.00      10/10          __gnu_cxx::new_allocator<Vector>::deallocate(Vector*, unsigned long) [95]
-----------------------------------------------
                0.00    0.00      10/10          std::_Vector_base<Vector, std::allocator<Vector> >::_M_allocate(unsigned long) [97]
[99]     0.0    0.00    0.00      10         std::allocator_traits<std::allocator<Vector> >::allocate(std::allocator<Vector>&, unsigned long) [99]
                0.00    0.00      10/10          __gnu_cxx::new_allocator<Vector>::allocate(unsigned long, void const*) [96]
-----------------------------------------------
                0.00    0.00       9/9           void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [102]
[100]    0.0    0.00    0.00       9         __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::difference_type __gnu_cxx::operator-<Vector*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&) [100]
                0.00    0.00      18/36          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::base() const [56]
-----------------------------------------------
                0.00    0.00       9/9           void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [102]
[101]    0.0    0.00    0.00       9         std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [101]
                0.00    0.00      36/33188       std::vector<Vector, std::allocator<Vector> >::size() const [23]
                0.00    0.00      18/18          std::vector<Vector, std::allocator<Vector> >::max_size() const [73]
                0.00    0.00       9/25          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [70]
-----------------------------------------------
                0.00    0.00       9/9           std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [46]
[102]    0.0    0.00    0.00       9         void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [102]
                0.00    0.00      27/30          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() [68]
                0.00    0.00      18/36          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::base() const [56]
                0.00    0.00      18/18          Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&) [80]
                0.00    0.00       9/9           std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [101]
                0.00    0.00       9/9           std::vector<Vector, std::allocator<Vector> >::begin() [104]
                0.00    0.00       9/9           __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::difference_type __gnu_cxx::operator-<Vector*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&) [100]
                0.00    0.00       9/10          std::_Vector_base<Vector, std::allocator<Vector> >::_M_allocate(unsigned long) [97]
                0.00    0.00       9/1032        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [34]
                0.00    0.00       9/256         void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [43]
                0.00    0.00       9/11          void std::_Destroy<Vector*, Vector>(Vector*, Vector*, std::allocator<Vector>&) [94]
                0.00    0.00       9/11          std::_Vector_base<Vector, std::allocator<Vector> >::_M_deallocate(Vector*, unsigned long) [92]
-----------------------------------------------
                0.00    0.00       9/9           std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [46]
[103]    0.0    0.00    0.00       9         std::vector<Vector, std::allocator<Vector> >::end() [103]
                0.00    0.00       9/18          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::__normal_iterator(Vector* const&) [72]
-----------------------------------------------
                0.00    0.00       9/9           void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [102]
[104]    0.0    0.00    0.00       9         std::vector<Vector, std::allocator<Vector> >::begin() [104]
                0.00    0.00       9/18          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::__normal_iterator(Vector* const&) [72]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<Vector>::~allocator() [107]
[105]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<Vector>::~new_allocator() [105]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<double>::~allocator() [108]
[106]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<double>::~new_allocator() [106]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [174]
                0.00    0.00       2/3           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::~_Vector_impl() [119]
[107]    0.0    0.00    0.00       3         std::allocator<Vector>::~allocator() [107]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<Vector>::~new_allocator() [105]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [177]
                0.00    0.00       2/3           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [122]
[108]    0.0    0.00    0.00       3         std::allocator<double>::~allocator() [108]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<double>::~new_allocator() [106]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<Vector>::allocator(std::allocator<Vector> const&) [115]
[109]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<Vector>::new_allocator(__gnu_cxx::new_allocator<Vector> const&) [109]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<double>::allocator(std::allocator<double> const&) [116]
[110]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [110]
-----------------------------------------------
                0.00    0.00       2/2           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [128]
[111]    0.0    0.00    0.00       2         bool __gnu_cxx::__is_null_pointer<char const>(char const*) [111]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<Vector, std::allocator<Vector> >::begin() const [154]
                0.00    0.00       1/2           std::vector<Vector, std::allocator<Vector> >::end() const [153]
[112]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::__normal_iterator(Vector const* const&) [112]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<double, std::allocator<double> >::begin() const [156]
                0.00    0.00       1/2           std::vector<double, std::allocator<double> >::end() const [155]
[113]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [113]
-----------------------------------------------
                0.00    0.00       2/2           double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [133]
[114]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [114]
-----------------------------------------------
                0.00    0.00       1/2           std::allocator_traits<std::allocator<Vector> >::select_on_container_copy_construction(std::allocator<Vector> const&) [170]
                0.00    0.00       1/2           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::_Vector_impl(std::allocator<Vector> const&) [160]
[115]    0.0    0.00    0.00       2         std::allocator<Vector>::allocator(std::allocator<Vector> const&) [115]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<Vector>::new_allocator(__gnu_cxx::new_allocator<Vector> const&) [109]
-----------------------------------------------
                0.00    0.00       1/2           std::allocator_traits<std::allocator<double> >::select_on_container_copy_construction(std::allocator<double> const&) [171]
                0.00    0.00       1/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [165]
[116]    0.0    0.00    0.00       2         std::allocator<double>::allocator(std::allocator<double> const&) [116]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [110]
-----------------------------------------------
                0.00    0.00       2/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [130]
[117]    0.0    0.00    0.00       2         std::char_traits<char>::length(char const*) [117]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<double*>(double*, double*) [135]
[118]    0.0    0.00    0.00       2         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [118]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<Vector, std::allocator<Vector> >::~_Vector_base() [121]
[119]    0.0    0.00    0.00       2         std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::~_Vector_impl() [119]
                0.00    0.00       2/3           std::allocator<Vector>::~allocator() [107]
-----------------------------------------------
                0.00    0.00       1/2           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::_Vector_impl(std::allocator<Vector> const&) [160]
                0.00    0.00       1/2           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::_Vector_impl() [161]
[120]    0.0    0.00    0.00       2         std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl_data::_Vector_impl_data() [120]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Vector, std::allocator<Vector> >::~vector() [125]
[121]    0.0    0.00    0.00       2         std::_Vector_base<Vector, std::allocator<Vector> >::~_Vector_base() [121]
                0.00    0.00       2/2           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::~_Vector_impl() [119]
                0.00    0.00       2/11          std::_Vector_base<Vector, std::allocator<Vector> >::_M_deallocate(Vector*, unsigned long) [92]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [124]
[122]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [122]
                0.00    0.00       2/3           std::allocator<double>::~allocator() [108]
-----------------------------------------------
                0.00    0.00       1/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [165]
                0.00    0.00       1/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [166]
[123]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [123]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::~vector() [126]
[124]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [124]
                0.00    0.00       2/18          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [74]
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [122]
-----------------------------------------------
                0.00    0.00       2/2           main [6]
[125]    0.0    0.00    0.00       2         std::vector<Vector, std::allocator<Vector> >::~vector() [125]
                0.00    0.00       2/30          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() [68]
                0.00    0.00       2/2           std::_Vector_base<Vector, std::allocator<Vector> >::~_Vector_base() [121]
                0.00    0.00       2/11          void std::_Destroy<Vector*, Vector>(Vector*, Vector*, std::allocator<Vector>&) [94]
-----------------------------------------------
                0.00    0.00       2/2           main [6]
[126]    0.0    0.00    0.00       2         std::vector<double, std::allocator<double> >::~vector() [126]
                0.00    0.00       2/35          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [58]
                0.00    0.00       2/2           void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [136]
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [124]
-----------------------------------------------
                0.00    0.00       2/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [130]
[127]    0.0    0.00    0.00       2         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*) [127]
                0.00    0.00       2/2           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char const*>(char const*, char const*, std::__false_type) [129]
-----------------------------------------------
                0.00    0.00       2/2           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char const*>(char const*, char const*, std::__false_type) [129]
[128]    0.0    0.00    0.00       2         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [128]
                0.00    0.00       2/2           bool __gnu_cxx::__is_null_pointer<char const>(char const*) [111]
                0.00    0.00       2/2           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [137]
-----------------------------------------------
                0.00    0.00       2/2           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*) [127]
[129]    0.0    0.00    0.00       2         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char const*>(char const*, char const*, std::__false_type) [129]
                0.00    0.00       2/2           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [128]
-----------------------------------------------
                0.00    0.00       2/2           main [6]
[130]    0.0    0.00    0.00       2         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [130]
                0.00    0.00       2/2           std::char_traits<char>::length(char const*) [117]
                0.00    0.00       2/2           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*) [127]
-----------------------------------------------
                0.00    0.00       2/2           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [137]
[131]    0.0    0.00    0.00       2         std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag) [131]
-----------------------------------------------
                0.00    0.00       2/2           double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [185]
[132]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > std::__miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [132]
-----------------------------------------------
                0.00    0.00       2/2           double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [180]
[133]    0.0    0.00    0.00       2         double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [133]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [114]
-----------------------------------------------
                0.00    0.00       2/2           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [137]
[134]    0.0    0.00    0.00       2         std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&) [134]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [136]
[135]    0.0    0.00    0.00       2         void std::_Destroy<double*>(double*, double*) [135]
                0.00    0.00       2/2           void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [118]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::~vector() [126]
[136]    0.0    0.00    0.00       2         void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [136]
                0.00    0.00       2/2           void std::_Destroy<double*>(double*, double*) [135]
-----------------------------------------------
